245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"The influence of meltwater on the thermal structure and flow of the Greenland ice sheet /"		"Kristin Poinar."	"Poinar, Kristin,author."	"Ph. D."	"University of Washington"	"2015"	"160404t20152015wauab\\\obm\\s000\0\eng\d"	"1 online resource (x, 152 pages) :"	"Joughin, Ian R.,degree supervisor."	"http://hdl.handle.net/1773/35062"	"945930685"
"Field evidence for substrate entrainment by pyroclastic density currents and its effect on downstream dynamics at Mount St Helens, Washington (USA) /"		"Nicholas M. Pollock."	"Pollock, Nicholas M.,author."	"M.S."	"University of Washington"	"2013."	"140627t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (68 pages) :"	"Brand, Brittany D.,degree supervisor."	"http://hdl.handle.net/1773/25009"	"881852303"
"Paleoecology of cold-water barnacle calcirudites from a high-energy depositional setting along the southern Peru margin /"		"Adelina E. Prentice."	"Prentice, Adelina E."	"M.S."	"University of Washington"	"2011"	"120222s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 55 leaves :"			"777853598"
"Experimental investigation into the enhanced diamagnetic perturbations and electric currents downstream of the high power helicon plasma thruster /"		"B. Race Roberson."	"Roberson, B. Race,author."	"Ph. D."	"University of Washington"	"2013."	"140619t20132013waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 181 pages) :"	"Winglee, Robert M.,degree supervisor."	"http://hdl.handle.net/1773/24237"	"881505485"
"The time and length scales of magma mixing :"	"the natural laboratory of Volcán Quizapu, Chile /"	"Philipp Ruprecht."	"Ruprecht, Philipp."	"Ph. D."	"University of Washington"	"2009"	"100119s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 283 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3377273"	"500929912"
"Strath terrace formation :"	"the influence of rock type, climate, and humans /"	"Sarah Schanz."	"Schanz, Sarah,author."	"Ph. D."	"University of Washington"	"2018"	"181024t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 134 pages) :"	"Montgomery, David R.,1961-degree supervisor."	"http://hdl.handle.net/1773/42002"	"1057832032"
"Crystal-scale control on magmatic mush mobilization and mixing /"		"Jillian M. Schleicher."	"Schleicher, Jillian M.,author."	"Ph. D."	"University of Washington"	"2017"	"171116t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 103 pages) :"	"Bergantz, George,degree supervisor."	"http://hdl.handle.net/1773/40392"	"1011689132"
"Fundamental controls on triple oxygen-isotope ratios in Antarctic precipitation and ice cores /"		"Spruce William Schoenemann."	"Schoenemann, Spruce William,author."	"Ph. D."	"University of Washington"	"2015"	"150608t20152015wauab\\\obm\\s000\0\eng\d"	"1 online resource (132 pages) :"	"Steig, Eric J.,degree supervisor."	"http://hdl.handle.net/1773/33054"	"910854358"
"Nutrients, productivity, and redox conditions during greenhouse extinctions in the Panthalassic Ocean /"		"Shane D. Schoepfer."	"Schoepfer, Shane D.,author."	"Ph. D."	"University of Washington"	"2014"	"150206t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (v, 233 pages) :"	"Ward, Peter D.(Peter Douglas),1949-degree supervisor."	"http://hdl.handle.net/1773/27214"	"902876506"
"Quantifying ice-shelf basal melt and ice-stream dynamics using high-resolution DEM and GPS time series /"		"David E. Shean."	"Shean, David E.,author."	"Ph. D."	"University of Washington"	"2016"	"160727t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (xii, 161 pages) :"	"Joughin, Ian R.,degree supervisor."	"http://hdl.handle.net/1773/36365"	"954054236"
"Hydrated silica on Mars :"	"global comparison and in-depth analysis at Antoniadi Crater /"	"Matthew R. Smith."	"Smith, Matthew R."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (v, 145 pages) :"	"Gillespie, Alan R.,thesis advisor."	"http://hdl.handle.net/1773/20759;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521561"	"821709304"
"Titan's interaction with Saturn's dynamic magnetosphere :"	"three-dimensional multi-fluid simulations /"	"Darci Snowden."	"Snowden, Darci."	"Ph. D."	"University of Washington"	"2010"	"110621s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 191 pages :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3443218"	"732161505"
"Investigating the early atmosphere of Earth and Mars through rivers, raindrops, and lava flows /"		"Sanjoy M. Som."	"Som, Sanjoy M."	"Ph. D."	"University of Washington"	"2010"	"110622s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvii, 309 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3443176"	"732354233"
"Bulk mineralogy of Lunar crater central peaks via thermal infrared spectra from the Diviner Lunar Radiometer :"	"a study of the Moon's crustal composition at depth /"	"Eugenie Song."	"Song, Eugenie."	"M.S."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (pages 51) :"	"Bandfield, Joshua L.,thesis advisor."	"http://hdl.handle.net/1773/20757;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516098"	"821686788"
"Description of foraminiferal assemblages within Hood Canal, Puget Sound, WA /"		"Adrienne Marisa-Danner Sorenson."	"Sorenson, Adrienne Marisa-Danner,author."	"M.S."	"University of Washington"	"2018"	"181024t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (97 pages) :"	"Nesbitt, Elizabeth A.,degree supervisor."	"http://hdl.handle.net/1773/42003"	"1057832791"
"Antarctic glacial history inferred from cosmogenic-nuclide measurements in rocks /"		"Perry Spector."	"Spector, Perry,author.http://www.wikidata.org/entity/Q106149520"	"Ph. D."	"University of Washington"	"2018."	"190122t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 118 pages ) :"	"Stone, John(John O.),1961-degree supervisor."	"http://hdl.handle.net/1773/42605"	"1083142270"
"Investigations of physical processes in polar firn through modeling and field measurements /"		"Christopher Stevens."	"Stevens, Christopher,1982-author.http://www.wikidata.org/entity/Q106149521"	"Ph. D."	"University of Washington"	"2018."	"190122t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 159 pages) :"	"Waddington, Edwin D.,degree supervisor."	"http://hdl.handle.net/1773/42865"	"1083142787"
"Ancient playa in Glenelg Region, Gale Crater, Mars :"	"evidence derived from the polygonal flagstone network in mudstone imaged by Curiosity /"	"G. Wayne Stewart."	"Stewart, G. Wayne,author."	"M.S."	"University of Washington"	"2013."	"140627t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (ix, 57 pages) :"	"Hallet, Bernard,1948-degree supervisor."	"http://hdl.handle.net/1773/25014"	"881854758"
"Wave-propagation modeling and inversion using frequency-domain integral equation methods /"		"Christopher E. Strickland."	"Strickland, Christopher E.,1976-author."	"Ph. D."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 192 pages) :"	"Odom, Robert I.,degree supervisor."	"http://hdl.handle.net/1773/33413"	"930616869"
"Early evolution of environments and metabolism :"	"insights from nitrogen, selenium and sulfur isotopes /"	"Eva E. Stueeken."	"Stueeken, Eva E.,author."	"Ph. D."	"University of Washington"	"2014"	"150227t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (470 pages) :"	"Buick, Roger,degree supervisor."	"http://hdl.handle.net/1773/27215"	"904161592"
"Unlocking the secrets of slow slip in Cascadia using low-frequency earthquakes /"		"Justin R. Sweet."	"Sweet, Justin R.,author."	"Ph. D."	"University of Washington"	"2014"	"150403t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 81 pages) :"	"Creager, Kenneth Clark,1956-degree supervisor."	"http://hdl.handle.net/1773/27340"	"906216205"
"A seismological comparison of Bezymianny Volcano, Russia, and Mount St. Helens Volcano, Washington /"		"Albert Weston Thelen."	"Thelen, Weston Albert."	"Ph. D."	"University of Washington"	"2009"	"091230s2009\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 226 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3370579"	"495431508"
"On star-planet interaction :"	"magnetospheric dynamics and atmospheric evolution /"	"Matthew Alan Tilley."	"Tilley, Matthew Alan,author."	"Ph. D."	"University of Washington"	"2018"	"180627t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 207 pages) :"	"Harnett, Erika Megan,degree supervisor."	"http://hdl.handle.net/1773/41700"	"1042090279"
"Stable isotopes in unstable times :"	"a geochemical investigation of the end Cretaceous mass extinction /"	"Thomas S. Tobin."	"Tobin, Thomas S.,1986-author."	"Ph. D."	"University of Washington"	"2014"	"150211t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (iv, 151 pages) :"	"Ward, Peter D.(Peter Douglas),1949-degree supervisor."	"http://hdl.handle.net/1773/26014"	"903226495"
"Using salt accumulations and luminescence dating to study the glacial history of Taylor Valley, Antarctica /"		"Jonathan D. Toner."	"Toner, Jonathan D."	"Ph. D."	"University of Washington"	"2012"	"121217s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (248 pages) :"	"Sletten, Ronald S.,thesis advisor."	"http://hdl.handle.net/1773/20756;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3521652"	"821686696"
"Chronology, lithology and paleoenvironmental interpretation of the penultimate ice-sheet advance into the Puget lowland, Washington State /"		"Kathy Goetz Troost."	"Troost, Kathy G.,author."	"Ph. D."	"University of Washington"	"2016"	"170531t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (239 pages) :"	"Booth, Derek B.,degree supervisor."	"http://hdl.handle.net/1773/38517"	"988401476"
"Planetary penetrators for sample return missions /"		"Chad A. Truitt."	"Truitt, Chad A.,author."	"M.S."	"University of Washington"	"2016"	"160727t20162016wauab\\\obm\\s000\0\eng\d"	"1 online resource (vii, 74 pages) :"	"Winglee, Robert M.,degree supervisor."	"http://hdl.handle.net/1773/36366"	"954055551"
"Imaging northern Cascadia wave speed structure and slow slip /"		"Carl W. Ulberg."	"Ulberg, Carl W.,author.http://www.wikidata.org/entity/Q106149525"	"Ph. D."	"University of Washington"	"2018."	"190124t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 89 pages) :"	"Creager, Kenneth Clark,1956-degree supervisor."	"http://hdl.handle.net/1773/42869"	"1083267440"
"Tremor /"		"Aaron G. Wech."	"Wech, Aaron G."	"Ph. D."	"University of Washington"	"2010"	"110513s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 105 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3431634"	"723183253"
"Seismic structure and crustal accretion along an intermediate-rate mid-ocean ridge segment /"		"Robert Todd Weekly."	"Weekly, Robert Todd,author."	"Ph. D."	"University of Washington"	"2013."	"140619t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (138 pages) :"	"Wilcock, William S. D.,1963-degree supervisor."	"http://hdl.handle.net/1773/24235"	"881505044"
"Underwater acoustic propagation in the Philippine Sea :"	"intensity fluctuations /"	"Andrew W. White."	"White, Andrew W.,1978-author."	"Ph. D."	"University of Washington"	"2013."	"140619t20132013wauab\\\obm\\s000\0\eng\d"	"1 online resource (ii, 181 pages) :"	"Mercer, James Alfred,degree supervisor."	"http://hdl.handle.net/1773/24236"	"881505184"
"Historical perspectives on arctic climate variation /"		"Kevin R. Wood."	"Wood, Kevin R."	"Ph. D."	"University of Washington"	"2010"	"101015s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 113 pages :"			"670251123"
"Magnesium isotope fractionation associated with biotic and abiotic weathering -and- developing a scalable method for rare earth element extraction from non-traditional feedstocks using engineered Escherichia coli /"		"Aaron W. Brewer."	"Brewer, Aaron W.,author.http://www.wikidata.org/entity/Q91591340"	"Ph. D."	"University of Washington"	"2019."	"190508t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 146 pages) :"	"Teng, Fang-Zhen,degree supervisor.http://www.wikidata.org/entity/Q81485621"	"http://hdl.handle.net/1773/43590"	"1100482956"
"What sets the pace of glacier change in a warming world? :"	"examining the roles of climate, geometry, and dynamics /"	"John Erich Christian."	"Christian, John Erich,author."	"Ph. D."	"University of Washington"	"2020"	"210202t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 177 pages) :"	"Koutnik, Michelle R.,degree supervisor.;Roe, Gerard H.,degree supervisor."	"http://hdl.handle.net/1773/46302"	"1235900376"
"Implications and limitations of tremor as a proxy for slow slip /"		"Kelley Hall."	"Hall, Kelley,author.http://www.wikidata.org/entity/Q99207433"	"Ph. D."	"University of Washington"	"2020"	"200504t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 85 pages) :"	"Houston, H.(Heidi),degree supervisor.;Schmidt, David A.(Geophysicist),degree supervisor.http://www.wikidata.org/entity/Q99206353"	"http://hdl.handle.net/1773/45397"	"1153150883"
"Landscape response to oblique convergence :"	"insights from numerical modeling and from the Marlborough Fault System, New Zealand /"	"Sarah A. Harbert."	"Harbert, Sarah A.,author.http://www.wikidata.org/entity/Q102890632"	"Ph. D."	"University of Washington"	"2019."	"191108t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 290 pages) :"	"Duvall, Alison,degree supervisor.http://www.wikidata.org/entity/Q102892505"	"http://hdl.handle.net/1773/44635"	"1126811019"
"Quaternary grounding-line fluctuations in Antarctica /"		"Trevor Ray Hillebrand."	"Hillebrand, Trevor Ray,author.http://www.wikidata.org/entity/Q103570295"	"Ph. D."	"University of Washington"	"2019."	"190815t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 138 pages) :"	"Stone, John(John O.),1961-degree supervisor.http://www.wikidata.org/entity/Q103575043"	"http://hdl.handle.net/1773/43830"	"1112253646"
"Modeling firn densification through viscosity and microstructures /"		"Brita Ilyse Horlings."	"Horlings, Brita Ilyse,author."	"M.S."	"University of Washington"	"2019"	"200206t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (approximately 65 pages) :"	"Waddington, Edwin D.,degree supervisor."	"http://hdl.handle.net/1773/45031"	"1139549422"
"A generalized interpolation material point method and anisotropic creep damage model for shallow ice shelves /"		"Alexander Huth."	"Huth, Alexander,author."	"Ph. D."	"University of Washington"	"2020."	"200824t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 168 pages) :"	"Smith, Benjamin,degree supervisor."	"http://hdl.handle.net/1773/45655"	"1190659310"
"Climate reconstructions from ice cores :"	"new techniques to understand the information preserved in the South Pole ice core /"	"Emma Carolyn Kahle."	"Kahle, Emma Carolyn,author."	"Ph. D."	"University of Washington"	"2020"	"200504t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 177 pages) :"	"Steig, Eric J.,degree supervisor."	"http://hdl.handle.net/1773/45398"	"1153150825"
"Terrestrial paleoclimate of the Cenozoic :"	"insights from and developments of the soil carbonate clumped isotope thermometer /"	"Julia R. Kelson."	"Kelson, Julia,author.http://www.wikidata.org/entity/Q105076847"	"Ph. D."	"University of Washington"	"2019"	"190815t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xii, 256 pages) :"	"Huntington, Katharine W.,degree supervisor.http://www.wikidata.org/entity/Q58674699"	"http://hdl.handle.net/1773/43831"	"1112253686"
"Co-evolution of life and environment across Earth history :"	"empirical & modeling constraints on nutrient cycling, the rise of oxygen, and eukaryotic evolution /"	"Michael Kipp."	"Kipp, Michael,1992-author.http://www.wikidata.org/entity/Q63498121"	"Ph. D."	"University of Washington"	"2019."	"191108t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xxi, 331 pages) :"	"Buick, Roger,degree supervisor.http://www.wikidata.org/entity/Q54006989"	"http://hdl.handle.net/1773/44632"	"1126792542"
"From earth to exoplanets :"	"quantifying atmospheric biosignatures and biogeochemical controls on habitability /"	"Joshua E. Krissansen-Totton."	"Krissansen-Totton, Joshua E.,author.http://www.wikidata.org/entity/Q58150669"	"Ph. D."	"University of Washington"	"2019."	"191108t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xiii, 225 pages) :"	"Catling, David(David Charles),degree supervisor.http://www.wikidata.org/entity/Q23302804"	"http://hdl.handle.net/1773/44633"	"1126792486"
"Landslides in Cascadia :"	"using geochronometry and spatial analysis to understand the timing, triggering and spatial distribution of slope failures in the Pacific Northwest United States /"	"Sean R. LaHusen."	"LaHusen, Sean R.,author.http://www.wikidata.org/entity/Q99556863"	"Ph. D."	"University of Washington"	"2019."	"200206t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xv, 92 pages) :"	"Duvall, Alison,degree supervisor.http://www.wikidata.org/entity/Q102892505"	"http://hdl.handle.net/1773/45029"	"1139537577"
"The formation and evolution of habitable worlds /"		"Owen R. Lehmer."	"Lehmer, Owen R.,author."	"Ph. D."	"University of Washington"	"2020."	"200824t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (xvii, 160 pages) :"	"Catling, David(David Charles),degree supervisor."	"http://hdl.handle.net/1773/45656"	"1190659343"
"Large woody debris and river morphology in scour pool formation, dam removal, and delta formation /"		"Vivian Leung."	"Leung, Vivian,1984-author.http://www.wikidata.org/entity/Q107459861"	"Ph. D."	"University of Washington"	"2019"	"200206t20192019wauab\\\obm\\s000\0\eng\d"	"1 online resource (vi, 121 pages) :"	"Montgomery, David R.,1961-degree supervisor.http://www.wikidata.org/entity/Q1176238"	"http://hdl.handle.net/1773/45030"	"1139538412"
"Understanding Antarctic ice-stream flow using ice-flow models and geophysical observations /"		"David A. Lilien."	"Lilien, David A.,author.http://www.wikidata.org/entity/Q58411104"	"Ph. D."	"University of Washington"	"2019."	"190508t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 140 pages)  :"	"Joughin, Ian R.,degree supervisor.http://www.wikidata.org/entity/Q42834729"	"http://hdl.handle.net/1773/43592"	"1100483156"
"Innovations in pulsed plasma thrusters to enable CubeSat science missions /"		"Paige Northway."	"Northway, Paige,author."	"Ph. D."	"University of Washington"	"2020"	"200824t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 5, 158 pages)  :"	"Winglee, Robert M.,degree supervisor."	"http://hdl.handle.net/1773/45654"	"1190659294"
"Geomorphic and atmospheric investigations on the habitability of past and present Mars /"		"Steven F. Sholes."	"Sholes, Steven F.,author.http://www.wikidata.org/entity/Q59836442"	"Ph. D."	"University of Washington"	"2019."	"190815t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (xi, 217 pages) :"	"Catling, David(David Charles),degree supervisor.http://www.wikidata.org/entity/Q23302804"	"http://hdl.handle.net/1773/43829"	"1112253472"
"Constraining seismic hazard in the Pacific Northwest through observation and direct modeling of earthquakes /"		"Ian Patrick Stone."	"Stone, Ian Patrick,author."	"Ph. D."	"University of Washington"	"2020."	"210524t20202020wauab\\\obm\\s000\0\eng\d"	"1 online resource (3 unnumbered pages, v, 136 pages) :"	"Wirth, Erin A.,degree supervisor."	"http://hdl.handle.net/1773/46693"	"1252642596"
"The history, hydraulics, and geomorphic impact of outburst floods in the eastern Himalaya /"		"Michael D. Turzewski."	"Turzewski, Michael D.,author.http://www.wikidata.org/entity/Q102300552"	"Ph. D."	"University of Washington"	"2019"	"191108t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 152 pages) :"	"Huntington, Katharine W.,degree supervisor.http://www.wikidata.org/entity/Q58674699"	"http://hdl.handle.net/1773/44634"	"1126792633"
"An investigation of lightning-generated whistler waves in the inner magnetosphere /"		"Hao Zheng."	"Zheng, Hao,1988-author.http://www.wikidata.org/entity/Q105550741"	"Ph. D."	"University of Washington"	"2019."	"190508t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ix, 97 pages) :"	"Holzworth, Robert H.,degree supervisor.http://www.wikidata.org/entity/Q105550582"	"http://hdl.handle.net/1773/43591"	"1100482887"
"Testing the theory of radiation belt electron loss by hiss and electromagnetic ion cyclotron waves /"		"Ling Zheng."	"Zheng, Ling,1982-author.http://www.wikidata.org/entity/Q105533711"	"Ph. D."	"University of Washington"	"2019"	"190508t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 72 pages) :"	"McCarthy, Michael P.,degree supervisor.http://www.wikidata.org/entity/Q105533552"	"http://hdl.handle.net/1773/43589"	"1100482984"
